"timestamp","spillid","companyname","incidentdate","datespillstopped","initialcontainmentmeasures","estimatedquantity","causeofspill","sitelocationname","gpslatdeg","gpslatmin","gpslatsec","gpslongdeg","gpslongmin","gpslongsec","latitude","longitude","estimatedspillarea","typeoffacility","datejiv","spillareahabitat","impact","descriptionofimpact","image","datecleanup","datecleanupcompleted","methodsofcleanup","dateofpostcleanupinspection","dateofpostimpactassessment","furtherremediation","datecertificate","thirdparty","month","year","monthNum","lga"
"","","SPDC","2012-02-13","","","","Other","24 UPS-Rapele TL Ugbokido""","","","","","","",5.57766666667,5.67866666667,"SW","","","","","","","","","","","","","","no","Feb","2012","02","Warri South"
"","2012-777237","SPDC","2012-02-14","","","2025","Sabatage","12 Oguta-Egbema Pipeline at Obiakpu""","","","","","","",5.57315268971,6.76066446032,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Ohaji/Egbema"
"","2012-776956","SPDC","2012-02-14","","","14","Operational Error","24 UPS-Rapele Pipeline at Ugbokodo""","","","","","","",5.57277497513,5.70905426091,"SW","","","","","","","","","","","","","","no","Feb","2012","02","Warri South"
"","2012-778618","SPDC","2012-02-19","","","156","Sabatage","36 Nkpoku-Bomu T/L at Agbonchia""","","","","","","",4.83173624608,7.12933078305,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Eleme"
"","2012-779000","SPDC","2012-02-19","","","0","Operational Error","Kanbo Well-5 flowline at Egbemo-Angalabiri","","","","","","",4.89619134251,5.67797025426,"SW","","","","","","","","","","","","","","no","Feb","2012","02","Ekeremor"
"","2012-779129","SPDC","2012-02-2","","","2","Operational Error","18 ASSA-Rumuekpe pipeline at Awara""","","","","","","",5.34953999242,6.79539723639,"LA","","","","","","","","","","","","","","no","Feb","2012","02","Ohaji/Egbema"
"","2012-779136","SPDC","2012-02-2","","","103","Sabatage","6 Obigbo North-Ogale at Kom Kom""","","","","","","",4.8458175043,7.15723958293,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Eleme"
"","2012-779324","SPDC","2012-02-2","","","2755","Sabatage","28 Nkpoku-Bomu pipeline at Aleto-Nchia""","","","","","","",4.81276219883,7.10146942857,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Eleme"
"","2012-780528","SPDC","2012-02-23","","","5","Operational Error","10 Ekulama 2 pipeline at Sanbarth/Lucky Land""","","","","","","",4.50637692036,6.68734868211,"IW","","","","","","","","","","","","","","no","Feb","2012","02","Akuku Toru"
"","2012-782670","SPDC","2012-02-26","","","14","Equipment Failure","3PM 3, Bonny Crude Loading Platform","","","","","","",4.10944444444,7.12583333333,"OF","","","","","","","","","","","","","","no","Feb","2012","02",""
"","2012-784201","SPDC","2012-02-29","","","291","Sabatage","36 Rumuekpe-Nkpoku pipeline at Omuigwe-Aluu""","","","","","","",4.94470388886,6.93991386255,"LA","","","","","","","","","","","","","","yes","Feb","2012","02","Ikwerre"
"","2012-787065","SPDC","2012-03-08","","","0","Sabatage","24 Nkpoku-Bomu pipeline at Egballor""","","","","","","",4.79062526649,7.17846827105,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Eleme"
"","2012-787833","SPDC","2012-03-11","","","52","Sabatage","36 Rumuekpe-Nkpoku pipeline at Mbodo-Aluu""","","","","","","",4.94151295364,6.94799008975,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Ikwerre"
"","2012-788449","SPDC","2012-03-13","","","0","Sabatage","8 Nkali pipeline at Odagwa""","","","","","","",4.98734072538,7.15888573087,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Etche"
"","2012-788815","SPDC","2012-03-13","","","344","Sabatage","16 Nun River-Kolo Creek pipeline at Oporoma""","","","","","","",4.80641408638,6.10186117255,"SW","","","","","","","","","","","","","","yes","Mar","2012","03","Southern Ijaw"
"","2012-789470","SPDC","2012-03-15","","","74","Sabatage","16 Nunr-Kock Til at Angama-Gbeni""","","","","","","",4.81943736568,6.13288866071,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Southern Ijaw"
"","2012-789675","SPDC","2012-03-16","","","14","Sabatage","8 Isimiri pipeline at Obiakpu""","","","","","","",4.8858423754,7.19457473448,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Ukwa West"
"","2012-791732","SPDC","2012-03-22","","","306","Sabatage","12 Kokori-Eriemu Delivery line at Oteri""","","","","","","",5.56688671146,6.09033795053,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Ughelli North"
"","2012-792975","SPDC","2012-03-23","","","1","Sabatage","Utorugu Well 215 at Otor-Udu","","","","","","",7.4401080815,3.87635791515,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Akinyele"
"","2012-792943","SPDC","2012-03-26","","","1","Sabatage","24 Bomu-Bonny pipeline at Mogbo""","","","","","","",4.64720186776,7.27726534468,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Gokana"
"","2012-793032","SPDC","2012-03-26","","","2","Sabatage","24 Nkpoku-Bomu Pipeline at Bera""","","","","","","",4.68607961233,7.27763971698,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Gokana"
"","2012-793649","SPDC","2012-03-26","","","176","Operational Error","10 Diebu-Creek Nun River Pipeline at Oporoma""","","","","","","",4.79135763996,6.10699474438,"SW","","","","","","","","","","","","","","no","Mar","2012","03","Southern Ijaw"
"","2012-794459","SPDC","2012-03-27","","","1","Sabatage","Ubie Well 9s Flowline at Idu-Ekpeye","","","","","","",5.11213072478,6.54052248555,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Ahoada West"
"","2012-794396","SPDC","2012-03-28","","","9","Sabatage","8 Umuechem-Nkpoku pipeline at Umuechem""","","","","","","",5.00198290491,7.02110651511,"LA","","","","","","","","","","","","","","yes","Mar","2012","03","Etche"
"","2012-798452","SPDC","2012-04-05","","","0","Operational Error","16 Egbema-Assa pipeline at Assa""","","","","","","",5.39063099979,6.79176484158,"LA","","","","","","","","","","","","","","no","Apr","2012","04","Ohaji/Egbema"
"","2012-800043","SPDC","2012-04-06","","","5","Operational Error","8 Etelebou-Kolo Creek pipeline at Biogbolo""","","","","","","",4.9412955537,6.35727725246,"SW","","","","","","","","","","","","","","no","Apr","2012","04","Yenegoa"
"","2012-802195","SPDC","2012-04-12","","","3","Sabatage","Kolo Creek Well 3T flowline at Otuasega","","","","","","",4.89479369774,6.36694242652,"LA","","","","","","","","","","","","","","yes","Apr","2012","04","Ogbia"
"","2012-802112","SPDC","2012-04-15","","","493","Sabatage","12 Imo-River Ogale pipeline at Owaza""","","","","","","",4.95179129944,7.18482568942,"LA","","","","","","","","","","","","","","yes","Apr","2012","04","Etche"
"","2012-807260","SPDC","2012-04-19","","","5","Operational Error","Bomu Manifold at K-Dere","","","","","","",4.66296424282,7.27722011018,"LA","","","","","","","","","","","","","","no","Apr","2012","04","Gokana"
"","2012-804170","SPDC","2012-04-2","","","118","Sabatage","24 NCTL Near Tora Manifold at Bassa Mbiri""","","","","","","",4.47667647987,6.4766606935,"SW","","","","","","","","","","","","","","yes","Apr","2012","04","Brass"
"","2012-805168","SPDC","2012-04-22","","","40","Sabatage","18 Assa-Rumuekpe pipeline at Awara""","","","","","","",5.28842754046,6.7811972713,"LA","","","","","","","","","","","","","","yes","Apr","2012","04","Ogba/Egbema/Ndoni"
"","2012-805170","SPDC","2012-04-22","","","0","Sabatage","12 Imo River 3 pipeline at Owaza""","","","","","","",4.98073471628,7.17438094732,"LA","","","","","","","","","","","","","","yes","Apr","2012","04","Etche"
"","2012-807705","SPDC","2012-04-28","","","0","Sabatage","Ahia Well 3s Flowline at Omudioga","","","","","","",5.19556949568,6.75941087025,"LA","","","","","","","","","","","","","","yes","Apr","2012","04","Emuoha"
"","2012-807673","SPDC","2012-04-28","","","0","Sabatage","Oroni Abandoned Well-1 Flowline at Enhwe","","","","","","",5.36189611814,6.16731471178,"SW","","","","","","","","","","","","","","yes","Apr","2012","04","Isoko South"
"","2012-809483","SPDC","2012-05-01","","","937","Sabatage","16 Nun River-Kolo Creek Pipeline at Aguobiri""","","","","","","",4.82263365723,6.14240962318,"SW","","","","","","","","","","","","","","yes","May","2012","05","Southern Ijaw"
"","2012-809951","SPDC","2012-05-02","","","86","Sabatage","24 Nembe-Creek Trunkline Behind Sego Manifold at Sego""","","","","","","",4.499490804,6.61384898199,"SW","","","","","","","","","","","","","","yes","May","2012","05","Akuku Toru"
"","2012-810760","SPDC","2012-05-04","","","0","Sabatage","12 Imo River 2 Pipeline at Odagwa""","","","","","","",4.98087234356,7.1708821497,"LA","","","","","","","","","","","","","","yes","May","2012","05","Etche"
"","2012-810919","SPDC","2012-05-05","","","67","Sabatage","24 Bomu-Bonny Pipeline at Mogho""","","","","","","",4.64523968248,7.277385891,"LA","","","","","","","","","","","","","","yes","May","2012","05","Gokana"
"","2012-657132","SPDC","2012-05-06","","","5","Sabatage","18 Assa-Rumuekpe Pipeline at Egbeda""","","","","","","",5.23098837566,6.76777277428,"LA","","","","","","","","","","","","","","yes","May","2012","05","Emuoha"
"","2012-811617","SPDC","2012-05-07","","","10","Operational Error","28 Bomu-Bonny Pipeline at K-Dere""","","","","","","",4.66045841267,7.27673774295,"LA","","","","","","","","","","","","","","no","May","2012","05","Gokana"
"","2012-812764","SPDC","2012-05-09","","","34","Sabatage","4 Agbada 1 Well 4s Flowline at Omuohia""","","","","","","",4.93829003406,7.00935692784,"LA","","","","","","","","","","","","","","yes","May","2012","05","Ikwerre"
"","2012-813695","SPDC","2012-05-13","","","49","Sabatage","10 Ekulama 1 - Sanbarth Pipeline at Ekulama 1""","","","","","","",4.5564923856,6.70613422403,"SW","","","","","","","","","","","","","","yes","May","2012","05","Akuku Toru"
"","2012-815388","SPDC","2012-05-16","","","1","Sabatage","Imo River 1, Well 26L Flowline at Owaza","","","","","","",4.97987500223,7.17855745196,"LA","","","","","","","","","","","","","","yes","May","2012","05","Etche"
"","2012-819485","SPDC","2012-05-18","","","7","Sabatage","82 Cawthorne Channel II Delivery Line at Tigerkiki","","","","","","",4.57720909818,6.99830218412,"SW","","","","","","","","","","","","","","yes","May","2012","05","Degema"
"","2012-815725","SPDC","2012-05-18","","","0","Sabatage","16 Uzere-Eriemu Pipeline at Ivede""","","","","","","",5.49141339988,6.12095529294,"LA","","","","","","","","","","","","","","yes","May","2012","05",""
"","2012-815879","SPDC","2012-05-18","","","5","Sabatage","12 Imo River 1 Pipeline at Uzuaku""","","","","","","",4.90587927326,7.18420371857,"LA","","","","","","","","","","","","","","yes","May","2012","05","Ukwa West"
"","2012-816100","SPDC","2012-05-2","","","0","Sabatage","12 Imo River Pipeline at Uzuaku""","","","","","","",4.92274000093,7.21909911202,"LA","","","","","","","","","","","","","","yes","May","2012","05","Ukwa West"
"","2012-817910","SPDC","2012-05-24","","","2","Sabatage","16 Egbema-Assa Trunkline at Obile""","","","","","","",5.40415841575,6.78600751165,"LA","","","","","","","","","","","","","","yes","May","2012","05","Ohaji/Egbema"
"","2012-818571","SPDC","2012-05-24","","","0","Sabatage","Imo River 2 Well 28L Flowline at Umuedeokwara","","","","","","",4.99260379636,7.16340154312,"LA","","","","","","","","","","","","","","yes","May","2012","05","Etche"
"","2012-818191","SPDC","2012-05-24","","","13","Sabatage","14 Okordia - Rumuekpe Pipeline at Ikarama""","","","","","","",5.13531967547,6.46869406882,"SW","","","","","","","","","","","","","","yes","May","2012","05","Yenegoa"
"","2012-819045","SPDC","2012-05-26","","","1","Sabatage","Imo River Well 59 FL [6 Flow Line] at Igiriukwu""","","","","","","",4.98724157365,7.20411484174,"LA","","","","","","","","","","","","","","yes","May","2012","05","Omumma"
"","2012-819317","SPDC","2012-05-28","","","1","Sabatage","18 Assa-Rumuekpe Pipeline at Egbeda""","","","","","","",5.22595823186,6.76657811551,"LA","","","","","","","","","","","","","","yes","May","2012","05","Emuoha"
"","2012-819533","SPDC","2012-05-28","","","15","Sabatage","Benisede Well II Flowline at Tamogbene","","","","","","",4.99473339923,5.73192059464,"SW","","","","","","","","","","","","","","yes","May","2012","05","Ekeremor"
"","2012-820273","SPDC","2012-05-29","","","7","Sabatage","Agbada Well 34S Flowline at Omuohia/Omueke","","","","","","",4.92926325869,7.0243878964,"LA","","","","","","","","","","","","","","yes","May","2012","05","Obio/Akpor"
"","2012-822915","SPDC","2012-06-03","","","2","Sabatage","18 Assa-Rumuekpe Pipeline at Omudioga""","","","","","","",5.15701816612,6.74944372392,"LA","","","","","","","","","","","","","","yes","Jun","2012","06","Emuoha"
"","2012-824222","SPDC","2012-06-06","","","561","Sabatage","24 Nembe Creek (NCTL) Pipeline at Sego""","","","","","","",4.50038153168,6.60524395065,"SW","","","","","","","","","","","","","","yes","Jun","2012","06","Akuku Toru"
"","2012-824763","SPDC","2012-06-07","","","55","Sabatage","10 Diebu Creek Pipeline at Onyoma""","","","","","","",4.75712864047,6.10322176846,"LA","","","","","","","","","","","","","","yes","Jun","2012","06","Southern Ijaw"
"","2012-824889","SPDC","2012-06-08","","","7","Sabatage","24 Cawthrone Channel - Bonny BVG at Kalibiama""","","","","","","",4.464870984,7.15360069608,"SW","","","","","","","","","","","","","","yes","Jun","2012","06","Bonny"
"","2012-825366","SPDC","2012-06-08","","","34","Sabatage","24 Nkpoku-Bomu Pipeline at Bera""","","","","","","",4.68607060059,7.27765775919,"LA","","","","","","","","","","","","","","yes","Jun","2012","06","Gokana"
"","2012-825520","SPDC","2012-06-08","","","200","Sabatage","20 Rumuekpe - Nkpoku Pipline at Ibaa""","","","","","","",4.95379207802,6.83285400326,"LA","","","","","","","","","","","","","","yes","Jun","2012","06","Emuoha"
"","2012-828659","SPDC","2012-06-13","","","0","Sabatage","Obigbo North Well 28L/S Flowline at Imeh","","","","","","",4.9203167146,7.07668865632,"LA","","","","","","","","","","","","","","yes","Jun","2012","06","Etche"
"","2012-828663","SPDC","2012-06-13","","","0","Operational Error","Obigbo North Well 03L Flowline at Umuebulu","","","","","","",4.89259547513,7.12138234194,"LA","","","","","","","","","","","","","","no","Jun","2012","06","Obio/Akpor"
"","2012-827428","SPDC","2012-06-13","","","0","Operational Error","24 Nkpoku-Bomu Pipeline at Ogale""","","","","","","",4.82210117049,7.14055519303,"LA","","","","","","","","","","","","","","no","Jun","2012","06","Eleme"
"","2012-827885","SPDC","2012-06-14","","","2","Sabatage","Oroni Wells 7L, 3L & 35 Flowline at Igbide","","","","","","",5.358264235,6.18430789601,"LA","","","","","","","","","","","","","","yes","Jun","2012","06","Isoko South"
"","2012-829235","SPDC","2012-06-14","","","4","Sabatage","Imo River 1 Well 59T Flowline (6 Flowline) at Owaza""","","","","","","",4.98756622943,7.20366335457,"LA","","","","","","","","","","","","","","yes","Jun","2012","06","Omumma"
"","2012-828821","SPDC","2012-06-16","","","1","Sabatage","Agbada 2 Well 69S Flowline at Umuokwa","","","","","","",4.93354001851,7.05304824705,"LA","","","","","","","","","","","","","","yes","Jun","2012","06","Etche"
"","2012-828693","SPDC","2012-06-18","","","326","Sabatage","24 Nkpoku-Bomu TNP at Nonwa""","","","","","","",4.7446469345,7.24407746316,"LA","","","","","","","","","","","","","","yes","Jun","2012","06","Tai"
"","2012-829294","SPDC","2012-06-18","","","0","Operational Error","Ejeamah-Ebubu Well 5/9 Flowline at Ejeamah","","","","","","",4.77848356992,7.15210734667,"LA","","","","","","","","","","","","","","no","Jun","2012","06","Eleme"
"","2012-830237","SPDC","2012-06-2","","","9","Operational Error","24 Alakiri-Bonny Pipeline (GPHSL) at Fusokiri/Komatory""","","","","","","",4.5004002651,7.11968343531,"SW","","","","","","","","","","","","","","no","Jun","2012","06","Bonny"
"","2012-831066","SPDC","2012-06-22","","","1","Sabatage","Oweh Well 8L & 11L Flowline at Otor-Oweh","","","","","","",5.49134496953,6.1493200928,"SW","","","","","","","","","","","","","","yes","Jun","2012","06",""
